df_name,segment_index,start_location,end_location,training
2041,9,Bottle,SpiderWeb,2
2041,10,SpiderWeb,Torch,2
2041,11,Torch,Sword,2
2053,0,START,FlowerPot,2
2053,1,FlowerPot,Cookie,2
2053,2,Cookie,FlowerPot,2
2053,3,FlowerPot,Feather,2
2053,4,Feather,Feather,2
2053,5,Feather,Mushroom,2
2053,6,Mushroom,Gold,2
2053,7,Gold,Bottle,2
2053,8,Bottle,SpiderWeb,2
2053,9,SpiderWeb,Sword,2
2053,10,Sword,FlowerPot,2
2059,0,START,FlowerPot,2
2059,1,FlowerPot,Torch,2
2059,2,Torch,Sword,2
2059,3,Sword,SpiderWeb,2
2059,4,SpiderWeb,Bottle,2
2059,5,Bottle,Gold,2
2059,6,Gold,Anvil,2
2059,7,Anvil,Mushroom,2
2059,8,Mushroom,Potato,2
2059,9,Potato,Window,2
2059,10,Window,Feather,2
2059,11,Feather,Cookie,2
2066,0,START,Anvil,2
2066,1,Anvil,Anvil,2
2066,2,Anvil,Gold,2
2066,3,Gold,Sword,2
2066,4,Sword,FlowerPot,2
2066,5,FlowerPot,Feather,2
2066,6,Feather,Window,2
2066,7,Window,Potato,2
2066,8,Potato,Mushroom,2
2066,9,Mushroom,Gold,2
2066,10,Gold,Bottle,2
2066,11,Bottle,SpiderWeb,2
2066,12,SpiderWeb,Torch,2
2066,13,Torch,Cookie,2
2070,0,START,FlowerPot,2
2070,1,FlowerPot,Sword,2
2070,2,Sword,Torch,2
2070,3,Torch,Cookie,2
2070,4,Cookie,Feather,2
2070,5,Feather,Window,2
2070,6,Window,Potato,2
2070,7,Potato,Mushroom,2
2070,8,Mushroom,Gold,2
2070,9,Gold,Bottle,2
2070,10,Bottle,SpiderWeb,2
2070,11,SpiderWeb,Anvil,2
2071,0,START,FlowerPot,2
2071,1,FlowerPot,SpiderWeb,2
2071,2,SpiderWeb,Anvil,2
2071,3,Anvil,Window,2
2071,4,Window,Feather,2
2071,5,Feather,Cookie,2
2071,6,Cookie,FlowerPot,2
2071,7,FlowerPot,SpiderWeb,2
2071,8,SpiderWeb,Mushroom,2
2071,9,Mushroom,Potato,2
2071,10,Potato,Window,2
2071,11,Window,Feather,2
2071,12,Feather,FlowerPot,2
2071,13,FlowerPot,SpiderWeb,2
2071,14,SpiderWeb,Sword,2
2071,15,Sword,FlowerPot,2
2071,16,FlowerPot,Bottle,2
2071,17,Bottle,Sword,2
2071,18,Sword,Torch,2
2071,19,Torch,Torch,2
2071,20,Torch,Cookie,2
2071,21,Cookie,Feather,2
2073,0,START,Anvil,2
2073,1,Anvil,Gold,2
2073,2,Gold,Bottle,2
2073,3,Bottle,SpiderWeb,2
2073,4,SpiderWeb,Anvil,2
2073,5,Anvil,Gold,2
2073,6,Gold,Bottle,2
2073,7,Bottle,SpiderWeb,2
2073,8,SpiderWeb,Sword,2
2073,9,Sword,FlowerPot,2
2073,10,FlowerPot,Torch,2
2073,11,Torch,Cookie,2
2073,12,Cookie,Feather,2
2073,13,Feather,Window,2
2073,14,Window,Mushroom,2
2073,15,Mushroom,Potato,2
2080,0,START,FlowerPot,2
2080,1,FlowerPot,Cookie,2
2080,2,Cookie,Torch,2
2080,3,Torch,Sword,2
2080,4,Sword,SpiderWeb,2
2080,5,SpiderWeb,Bottle,2
2080,6,Bottle,Gold,2
2080,7,Gold,Anvil,2
2080,8,Anvil,Mushroom,2
2080,9,Mushroom,Potato,2
2080,10,Potato,Window,2
2080,11,Window,Feather,2
2082,0,START,Anvil,2
2082,1,Anvil,Potato,2
2082,2,Potato,Mushroom,2
2082,3,Mushroom,Window,2
2082,4,Window,FlowerPot,2
2082,5,FlowerPot,SpiderWeb,2
2082,6,SpiderWeb,Bottle,2
2082,7,Bottle,Sword,2
2082,8,Sword,FlowerPot,2
2082,9,FlowerPot,Cookie,2
2082,10,Cookie,Feather,2
2082,11,Feather,Gold,2
2082,12,Gold,Anvil,2
2082,13,Anvil,SpiderWeb,2
2082,14,SpiderWeb,Bottle,2
2082,15,Bottle,SpiderWeb,2
2083,0,START,Anvil,2
2083,1,Anvil,Gold,2
2083,2,Gold,Bottle,2
2083,3,Bottle,SpiderWeb,2
2083,4,SpiderWeb,Sword,2
2083,5,Sword,Torch,2
2083,6,Torch,FlowerPot,2
2083,7,FlowerPot,Feather,2
2083,8,Feather,Window,2
2083,9,Window,Potato,2
2083,10,Potato,Mushroom,2
2083,11,Mushroom,Cookie,2
2111,0,START,Anvil,2
2111,1,Anvil,Gold,2
2111,2,Gold,Bottle,2
2111,3,Bottle,SpiderWeb,2
2111,4,SpiderWeb,Sword,2
2111,5,Sword,Torch,2
2111,6,Torch,FlowerPot,2
2111,7,FlowerPot,Cookie,2
2111,8,Cookie,FlowerPot,2
2111,9,FlowerPot,Feather,2
2111,10,Feather,Feather,2
2111,11,Feather,FlowerPot,2
2111,12,FlowerPot,Feather,2
2111,13,Feather,Sword,2
2111,14,Sword,Torch,2
2112,0,START,Anvil,2
2112,1,Anvil,Gold,2
2112,2,Gold,Mushroom,2
2112,3,Mushroom,Potato,2
2112,4,Potato,Window,2
2112,5,Window,Feather,2
2112,6,Feather,FlowerPot,2
2112,7,FlowerPot,Sword,2
2112,8,Sword,SpiderWeb,2
2112,9,SpiderWeb,Bottle,2
2112,10,Bottle,Sword,2
2112,11,Sword,FlowerPot,2
2112,12,FlowerPot,Cookie,2
2112,13,Cookie,Feather,2
2112,14,Feather,Window,2
2112,15,Window,Mushroom,2
2112,16,Mushroom,Potato,2
2112,17,Potato,Anvil,2
2112,18,Anvil,Gold,2
2112,19,Gold,Bottle,2
2112,20,Bottle,SpiderWeb,2
2112,21,SpiderWeb,Sword,2
2112,22,Sword,Torch,2
2114,0,START,FlowerPot,2
2114,1,FlowerPot,Cookie,2
2114,2,Cookie,Feather,2
2114,3,Feather,Torch,2
2114,4,Torch,SpiderWeb,2
2114,5,SpiderWeb,Bottle,2
2114,6,Bottle,Anvil,2
2114,7,Anvil,Potato,2
2114,8,Potato,Window,2
2114,9,Window,Mushroom,2
2114,10,Mushroom,Gold,2
2114,11,Gold,Bottle,2
2114,12,Bottle,SpiderWeb,2
2114,13,SpiderWeb,Sword,2
2135,0,START,Anvil,2
2135,1,Anvil,Gold,2
2135,2,Gold,Gold,2
2135,3,Gold,Bottle,2
2135,4,Bottle,SpiderWeb,2
2135,5,SpiderWeb,Sword,2
2135,6,Sword,Torch,2
2135,7,Torch,FlowerPot,2
2135,8,FlowerPot,Cookie,2
2135,9,Cookie,Feather,2
2135,10,Feather,Window,2
2135,11,Window,Feather,2
2135,12,Feather,Potato,2
2135,13,Potato,Mushroom,2
2137,0,START,Potato,2
2137,1,Potato,Mushroom,2
2137,2,Mushroom,Gold,2
2137,3,Gold,Bottle,2
2137,4,Bottle,SpiderWeb,2
2137,5,SpiderWeb,Sword,2
2137,6,Sword,Torch,2
2137,7,Torch,FlowerPot,2
2137,8,FlowerPot,Cookie,2
2137,9,Cookie,Feather,2
2137,10,Feather,Window,2
2137,11,Window,Potato,2
2137,12,Potato,Anvil,2
2138,0,START,Anvil,2
2138,1,Anvil,Bottle,2
2138,2,Bottle,Cookie,2
2138,3,Cookie,Feather,2
2138,4,Feather,FlowerPot,2
2138,5,FlowerPot,Gold,2
2138,6,Gold,Mushroom,2
2138,7,Mushroom,Potato,2
2138,8,Potato,Bottle,2
2138,9,Bottle,SpiderWeb,2
2138,10,SpiderWeb,Sword,2
2138,11,Sword,Torch,2
2138,12,Torch,Window,2
2139,0,START,FlowerPot,2
2139,1,FlowerPot,Cookie,2
2139,2,Cookie,Feather,2
2139,3,Feather,Window,2
2139,4,Window,Potato,2
2139,5,Potato,Mushroom,2
2139,6,Mushroom,Anvil,2
2139,7,Anvil,Gold,2
2139,8,Gold,Bottle,2
2139,9,Bottle,SpiderWeb,2
2139,10,SpiderWeb,Sword,2
2139,11,Sword,Torch,2
2235,0,START,Anvil,2
2235,1,Anvil,Gold,2
2235,2,Gold,Mushroom,2
2235,3,Mushroom,Potato,2
2235,4,Potato,Window,2
2235,5,Window,Feather,2
2235,6,Feather,Cookie,2
2235,7,Cookie,FlowerPot,2
2235,8,FlowerPot,SpiderWeb,2
2235,9,SpiderWeb,Bottle,2
2235,10,Bottle,Sword,2
2235,11,Sword,FlowerPot,2
2235,12,FlowerPot,Torch,2
2239,0,START,FlowerPot,2
2239,1,FlowerPot,Cookie,2
2239,2,Cookie,Torch,2
2239,3,Torch,Sword,2
2239,4,Sword,SpiderWeb,2
2239,5,SpiderWeb,Bottle,2
2239,6,Bottle,Gold,2
2239,7,Gold,Anvil,2
2239,8,Anvil,Mushroom,2
2239,9,Mushroom,Potato,2
2239,10,Potato,Window,2
2239,11,Window,Feather,2
2240,0,START,Anvil,2
2240,1,Anvil,Gold,2
2240,2,Gold,Bottle,2
2240,3,Bottle,SpiderWeb,2
2240,4,SpiderWeb,Torch,2
2240,5,Torch,Torch,2
2240,6,Torch,SpiderWeb,2
2240,7,SpiderWeb,Bottle,2
2240,8,Bottle,Mushroom,2
2240,9,Mushroom,Potato,2
2240,10,Potato,Window,2
2240,11,Window,Feather,2
2240,12,Feather,Cookie,2
2240,13,Cookie,FlowerPot,2
2240,14,FlowerPot,Sword,2
2241,0,START,Anvil,2
2241,1,Anvil,Gold,2
2241,2,Gold,Bottle,2
2241,3,Bottle,SpiderWeb,2
2241,4,SpiderWeb,Sword,2
2241,5,Sword,FlowerPot,2
2241,6,FlowerPot,Cookie,2
2241,7,Cookie,Feather,2
2241,8,Feather,Mushroom,2
2241,9,Mushroom,Gold,2
2241,10,Gold,Bottle,2
2241,11,Bottle,SpiderWeb,2
2241,12,SpiderWeb,Sword,2
2241,13,Sword,FlowerPot,2
2241,14,FlowerPot,Anvil,2
2241,15,Anvil,Gold,2
2241,16,Gold,Bottle,2
2241,17,Bottle,Sword,2
2241,18,Sword,FlowerPot,2
2241,19,FlowerPot,Feather,2
2241,20,Feather,Potato,2
2241,21,Potato,Gold,2
2241,22,Gold,Mushroom,2
2249,0,START,Anvil,2
2249,1,Anvil,Gold,2
2249,2,Gold,Mushroom,2
2249,3,Mushroom,Potato,2
2249,4,Potato,Window,2
2249,5,Window,Feather,2
2249,6,Feather,FlowerPot,2
2249,7,FlowerPot,Torch,2
2249,8,Torch,Sword,2
2249,9,Sword,SpiderWeb,2
2249,10,SpiderWeb,Bottle,2
2249,11,Bottle,Bottle,2
2249,12,Bottle,Cookie,2
2250,0,START,Anvil,2
2250,1,Anvil,Gold,2
2250,2,Gold,Bottle,2
2250,3,Bottle,SpiderWeb,2
2250,4,SpiderWeb,Sword,2
2250,5,Sword,Torch,2
2250,6,Torch,Cookie,2
2250,7,Cookie,FlowerPot,2
2250,8,FlowerPot,Feather,2
2250,9,Feather,Window,2
2250,10,Window,Potato,2
2250,11,Potato,Mushroom,2
2302,0,START,Anvil,2
2302,1,Anvil,Mushroom,2
2302,2,Mushroom,Gold,2
2302,3,Gold,Bottle,2
2302,4,Bottle,SpiderWeb,2
2302,5,SpiderWeb,Sword,2
2302,6,Sword,Torch,2
2302,7,Torch,FlowerPot,2
2302,8,FlowerPot,Cookie,2
2302,9,Cookie,FlowerPot,2
2302,10,FlowerPot,Feather,2
2302,11,Feather,Window,2
2302,12,Window,Potato,2
2305,0,START,FlowerPot,2
2305,1,FlowerPot,Cookie,2
2305,2,Cookie,Feather,2
2305,3,Feather,SpiderWeb,2
2305,4,SpiderWeb,Sword,2
2305,5,Sword,Feather,2
2305,6,Feather,Anvil,2
2305,7,Anvil,Gold,2
2305,8,Gold,Bottle,2
2305,9,Bottle,SpiderWeb,2
2305,10,SpiderWeb,Mushroom,2
2305,11,Mushroom,Feather,2
2305,12,Feather,FlowerPot,2
2305,13,FlowerPot,Anvil,2
2305,14,Anvil,SpiderWeb,2
2311,0,START,Anvil,2
2311,1,Anvil,Mushroom,2
2311,2,Mushroom,Gold,2
2311,3,Gold,Bottle,2
2311,4,Bottle,SpiderWeb,2
2311,5,SpiderWeb,Torch,2
2311,6,Torch,Cookie,2
2311,7,Cookie,FlowerPot,2
2311,8,FlowerPot,Feather,2
2311,9,Feather,Window,2
2311,10,Window,Potato,2
2311,11,Potato,Anvil,2
2311,12,Anvil,Sword,2
2314,0,START,Anvil,2
2314,1,Anvil,SpiderWeb,2
2314,2,SpiderWeb,Bottle,2
2314,3,Bottle,Gold,2
2314,4,Gold,Sword,2
2314,5,Sword,FlowerPot,2
2314,6,FlowerPot,Cookie,2
2314,7,Cookie,Feather,2
2314,8,Feather,Mushroom,2
2314,9,Mushroom,Mushroom,2
2314,10,Mushroom,Potato,2
2314,11,Potato,Window,2
2314,12,Window,FlowerPot,2
2314,13,FlowerPot,Torch,2
2317,0,START,SpiderWeb,2
2317,1,SpiderWeb,Bottle,2
2317,2,Bottle,Gold,2
2317,3,Gold,Mushroom,2
2317,4,Mushroom,Potato,2
2317,5,Potato,Window,2
2317,6,Window,FlowerPot,2
2317,7,FlowerPot,Sword,2
2317,8,Sword,Torch,2
2317,9,Torch,Cookie,2
2317,10,Cookie,FlowerPot,2
2317,11,FlowerPot,Anvil,2
2317,12,Anvil,Gold,2
2317,13,Gold,Sword,2
2317,14,Sword,FlowerPot,2
2317,15,FlowerPot,Window,2
2317,16,Window,Potato,2
2317,17,Potato,Mushroom,2
2317,18,Mushroom,Gold,2
2317,19,Gold,FlowerPot,2
2317,20,FlowerPot,Feather,2
2319,0,START,SpiderWeb,2
2319,1,SpiderWeb,Torch,2
2319,2,Torch,Cookie,2
2319,3,Cookie,Feather,2
2319,4,Feather,FlowerPot,2
2319,5,FlowerPot,SpiderWeb,2
2319,6,SpiderWeb,Bottle,2
2319,7,Bottle,Gold,2
2319,8,Gold,Anvil,2
2319,9,Anvil,Potato,2
2319,10,Potato,Window,2
2319,11,Window,Feather,2
2319,12,Feather,FlowerPot,2
2319,13,FlowerPot,Sword,2
2319,14,Sword,Anvil,2
2319,15,Anvil,Cookie,2
2319,16,Cookie,Torch,2
2319,17,Torch,Sword,2
2319,18,Sword,Bottle,2
2319,19,Bottle,Gold,2
2319,20,Gold,Anvil,2
2319,21,Anvil,Potato,2
2319,22,Potato,Window,2
2319,23,Window,Window,2
2319,24,Window,Feather,2
2319,25,Feather,FlowerPot,2
2319,26,FlowerPot,Torch,2
2319,27,Torch,Sword,2
2321,0,START,SpiderWeb,2
2321,1,SpiderWeb,Sword,2
2321,2,Sword,Torch,2
2321,3,Torch,FlowerPot,2
2321,4,FlowerPot,Cookie,2
2321,5,Cookie,Feather,2
2321,6,Feather,Window,2
2321,7,Window,Potato,2
2321,8,Potato,Mushroom,2
2321,9,Mushroom,Gold,2
2321,10,Gold,Bottle,2
2321,11,Bottle,SpiderWeb,2
2321,12,SpiderWeb,Anvil,2
2323,0,START,Anvil,2
2323,1,Anvil,Gold,2
2323,2,Gold,Bottle,2
2323,3,Bottle,SpiderWeb,2
2323,4,SpiderWeb,Sword,2
2323,5,Sword,FlowerPot,2
2323,6,FlowerPot,Cookie,2
2323,7,Cookie,Torch,2
2323,8,Torch,Feather,2
2323,9,Feather,Window,2
2323,10,Window,Mushroom,2
2323,11,Mushroom,Potato,2
4014,0,START,Bottle,2
4014,1,Bottle,SpiderWeb,2
4014,2,SpiderWeb,Sword,2
4014,3,Sword,Torch,2
4014,4,Torch,FlowerPot,2
4014,5,FlowerPot,Cookie,2
4014,6,Cookie,Feather,2
4014,7,Feather,Window,2
4014,8,Window,Mushroom,2
4014,9,Mushroom,Anvil,2
4014,10,Anvil,Gold,2
4014,11,Gold,Sword,2
4014,12,Sword,FlowerPot,2
4014,13,FlowerPot,Bottle,2
4014,14,Bottle,Potato,2
4037,0,START,Anvil,2
4037,1,Anvil,Mushroom,2
4037,2,Mushroom,Potato,2
4037,3,Potato,Window,2
4037,4,Window,Feather,2
4037,5,Feather,Cookie,2
4037,6,Cookie,FlowerPot,2
4037,7,FlowerPot,Torch,2
4037,8,Torch,Sword,2
4037,9,Sword,SpiderWeb,2
4037,10,SpiderWeb,Bottle,2
4037,11,Bottle,Anvil,2
4037,12,Anvil,Potato,2
4037,13,Potato,Window,2
4037,14,Window,Feather,2
4037,15,Feather,Sword,2
4037,16,Sword,Bottle,2
4037,17,Bottle,Bottle,2
4037,18,Bottle,Sword,2
4037,19,Sword,Torch,2
4037,20,Torch,FlowerPot,2
4037,21,FlowerPot,Cookie,2
4037,22,Cookie,Feather,2
4037,23,Feather,Window,2
4037,24,Window,Potato,2
4037,25,Potato,Window,2
4037,26,Window,Feather,2
4037,27,Feather,Cookie,2
4037,28,Cookie,FlowerPot,2
4037,29,FlowerPot,Torch,2
4037,30,Torch,Sword,2
4037,31,Sword,SpiderWeb,2
4037,32,SpiderWeb,Bottle,2
4037,33,Bottle,Window,2
4037,34,Window,Feather,2
4042,0,START,Anvil,2
4042,1,Anvil,FlowerPot,2
4042,2,FlowerPot,Torch,2
4042,3,Torch,Cookie,2
4042,4,Cookie,Feather,2
4042,5,Feather,Window,2
4042,6,Window,Potato,2
4042,7,Potato,Mushroom,2
4042,8,Mushroom,Potato,2
4042,9,Potato,Anvil,2
4042,10,Anvil,Gold,2
4042,11,Gold,Bottle,2
4042,12,Bottle,SpiderWeb,2
4042,13,SpiderWeb,Anvil,2
4042,14,Anvil,Sword,2
5011,0,START,FlowerPot,2
5011,1,FlowerPot,Torch,2
5011,2,Torch,Sword,2
5011,3,Sword,SpiderWeb,2
5011,4,SpiderWeb,Bottle,2
5011,5,Bottle,Mushroom,2
5011,6,Mushroom,Potato,2
5011,7,Potato,Window,2
5011,8,Window,Feather,2
5011,9,Feather,Cookie,2
5011,10,Cookie,Anvil,2
5011,11,Anvil,SpiderWeb,2
5011,12,SpiderWeb,Feather,2
5011,13,Feather,Mushroom,2
5011,14,Mushroom,Potato,2
5011,15,Potato,FlowerPot,2
5011,16,FlowerPot,Anvil,2
5011,17,Anvil,Gold,2
5014,0,START,FlowerPot,2
5014,1,FlowerPot,Feather,2
5014,2,Feather,Cookie,2
5014,3,Cookie,Sword,2
5014,4,Sword,SpiderWeb,2
5014,5,SpiderWeb,Bottle,2
5014,6,Bottle,Gold,2
5014,7,Gold,Mushroom,2
5014,8,Mushroom,Feather,2
5014,9,Feather,Torch,2
5014,10,Torch,SpiderWeb,2
5014,11,SpiderWeb,Gold,2
5014,12,Gold,Anvil,2
5014,13,Anvil,Potato,2
5014,14,Potato,Mushroom,2
5014,15,Mushroom,Window,2
5016,0,START,Bottle,2
5016,1,Bottle,SpiderWeb,2
5016,2,SpiderWeb,Sword,2
5016,3,Sword,Torch,2
5016,4,Torch,FlowerPot,2
5016,5,FlowerPot,Sword,2
5016,6,Sword,Cookie,2
5016,7,Cookie,Feather,2
5016,8,Feather,FlowerPot,2
5016,9,FlowerPot,Torch,2
5016,10,Torch,Torch,2
5016,11,Torch,Feather,2
5016,12,Feather,Window,2
5016,13,Window,Potato,2
5016,14,Potato,Mushroom,2
5016,15,Mushroom,Anvil,2
5016,16,Anvil,Gold,2
5020,0,START,FlowerPot,2
5020,1,FlowerPot,Cookie,2
5020,2,Cookie,Feather,2
5020,3,Feather,Window,2
5020,4,Window,Potato,2
5020,5,Potato,Mushroom,2
5020,6,Mushroom,Mushroom,2
5020,7,Mushroom,Gold,2
5020,8,Gold,Bottle,2
5020,9,Bottle,SpiderWeb,2
5020,10,SpiderWeb,Sword,2
5020,11,Sword,Torch,2
5020,12,Torch,SpiderWeb,2
5020,13,SpiderWeb,Bottle,2
5020,14,Bottle,Mushroom,2
5020,15,Mushroom,Anvil,2
5032,0,START,FlowerPot,2
5032,1,FlowerPot,Sword,2
5032,2,Sword,Feather,2
5032,3,Feather,Cookie,2
5032,4,Cookie,Torch,2
5032,5,Torch,FlowerPot,2
5032,6,FlowerPot,Anvil,2
5032,7,Anvil,Gold,2
5032,8,Gold,Mushroom,2
5032,9,Mushroom,Bottle,2
5032,10,Bottle,SpiderWeb,2
5032,11,SpiderWeb,Torch,2
5032,12,Torch,FlowerPot,2
5032,13,FlowerPot,Cookie,2
5032,14,Cookie,Feather,2
5032,15,Feather,Mushroom,2
5032,16,Mushroom,Anvil,2
5032,17,Anvil,FlowerPot,2
5032,18,FlowerPot,Sword,2
5032,19,Sword,Torch,2
5032,20,Torch,FlowerPot,2
5032,21,FlowerPot,Window,2
5032,22,Window,Potato,2
5050,0,START,SpiderWeb,2
5050,1,SpiderWeb,Bottle,2
5050,2,Bottle,Gold,2
5050,3,Gold,Mushroom,2
5050,4,Mushroom,Potato,2
5050,5,Potato,Window,2
5050,6,Window,Feather,2
5050,7,Feather,Cookie,2
5050,8,Cookie,FlowerPot,2
5050,9,FlowerPot,Torch,2
5050,10,Torch,Sword,2
5050,11,Sword,Bottle,2
5050,12,Bottle,Gold,2
5050,13,Gold,Anvil,2
5063,0,START,Anvil,2
5063,1,Anvil,Gold,2
5063,2,Gold,Sword,2
5063,3,Sword,SpiderWeb,2
5063,4,SpiderWeb,Bottle,2
5063,5,Bottle,Mushroom,2
5063,6,Mushroom,Potato,2
5063,7,Potato,Window,2
5063,8,Window,Cookie,2
5063,9,Cookie,FlowerPot,2
5063,10,FlowerPot,SpiderWeb,2
5063,11,SpiderWeb,Bottle,2
5063,12,Bottle,Window,2
5063,13,Window,FlowerPot,2
5063,14,FlowerPot,SpiderWeb,2
5063,15,SpiderWeb,Bottle,2
5063,16,Bottle,Gold,2
5063,17,Gold,Mushroom,2
5063,18,Mushroom,Potato,2
5063,19,Potato,Window,2
5063,20,Window,FlowerPot,2
5063,21,FlowerPot,Torch,2
5063,22,Torch,Sword,2
